Province/State,Country/Region,Lat,Long,date,confirmed,deaths,recovered,active
,Finland,64.0,26.0,4/10/20,2769,48,43.0,2678.0
French Guiana,France,3.9339,-53.1258,4/10/20,83,0,4799.0,-4716.0
French Polynesia,France,-17.6797,149.4068,4/10/20,51,0,8.0,43.0
Guadeloupe,France,16.25,-61.5833,4/10/20,143,8,119.0,16.0
Mayotte,France,-12.8275,45.1662,4/10/20,191,2,933.0,-744.0
New Caledonia,France,-20.9043,165.618,4/10/20,18,0,30.0,-12.0
Reunion,France,-21.1351,55.2471,4/10/20,382,0,6.0,376.0
Saint Barthelemy,France,17.9,-62.8333,4/10/20,6,0,48.0,-42.0
St Martin,France,18.0708,-63.0501,4/10/20,32,2,93.0,-63.0
Martinique,France,14.6415,-61.0242,4/10/20,155,6,141.0,8.0
,France,46.2276,2.2137,4/10/20,90676,13197,1.0,77478.0
,Gabon,-0.8037,11.6094,4/10/20,44,1,0.0,43.0
,Gambia,13.4432,-15.3101,4/10/20,4,1,248.0,-245.0
,Georgia,42.3154,43.3569,4/10/20,234,3,47763.0,-47532.0
,Germany,51.0,9.0,4/10/20,122171,2767,99.0,119305.0
,Ghana,7.9465,-1.0232,4/10/20,378,6,110.0,262.0
,Greece,39.0742,21.8243,4/10/20,2011,92,169.0,1750.0
,Guatemala,15.7835,-90.2308,4/10/20,126,3,30.0,93.0
,Guinea,9.9456,-9.6966,4/10/20,212,0,0.0,212.0
,Guyana,5.0,-58.75,4/10/20,37,6,62.0,-31.0
,Haiti,18.9712,-72.2852,4/10/20,31,2,1.0,28.0
,Holy See,41.9029,12.4534,4/10/20,8,0,66.0,-58.0
,Honduras,15.2,-86.2419,4/10/20,382,23,2.0,357.0
,Hungary,47.1625,19.5033,4/10/20,1190,77,1.0,1112.0
,Iceland,64.9631,-19.0208,4/10/20,1675,7,2.0,1666.0
,India,21.0,78.0,4/10/20,7598,246,0.0,7352.0
,Indonesia,-0.7893,113.9213,4/10/20,3512,306,0.0,3206.0
,Iran,32.0,53.0,4/10/20,68192,4232,0.0,63960.0
,Iraq,33.0,44.0,4/10/20,1279,70,0.0,1209.0
,Ireland,53.1424,-7.6921,4/10/20,8089,287,0.0,7802.0
,Israel,31.0,35.0,4/10/20,10408,95,0.0,10313.0
,Italy,43.0,12.0,4/10/20,147577,18849,0.0,128728.0
,Jamaica,18.1096,-77.2975,4/10/20,63,4,1.0,58.0
,Japan,36.0,138.0,4/10/20,5530,99,0.0,5431.0
,Jordan,31.24,36.51,4/10/20,372,7,0.0,365.0
,Kazakhstan,48.0196,66.9237,4/10/20,812,10,0.0,802.0
,Kenya,-0.0236,37.9062,4/10/20,189,7,0.0,182.0
,"Korea, South",36.0,128.0,4/10/20,10450,208,0.0,10242.0
,Kuwait,29.5,47.75,4/10/20,993,1,43.0,949.0
,Kyrgyzstan,41.2044,74.7661,4/10/20,298,5,251.0,42.0
,Latvia,56.8796,24.6032,4/10/20,612,3,708.0,-99.0
,Lebanon,33.8547,35.8623,4/10/20,609,20,169.0,420.0
,Liberia,6.4281,-9.4295,4/10/20,37,5,5.0,27.0
,Liechtenstein,47.14,9.55,4/10/20,79,1,3.0,75.0
,Lithuania,55.1694,23.8813,4/10/20,999,22,596.0,381.0
,Luxembourg,49.8153,6.1296,4/10/20,3223,54,297.0,2872.0
,Madagascar,-18.7669,46.8691,4/10/20,93,0,72.0,21.0
,Malaysia,2.5,112.5,4/10/20,4346,70,4.0,4272.0
,Maldives,3.2028,73.2207,4/10/20,19,0,6.0,13.0
,Malta,35.9375,14.3754,4/10/20,350,2,442.0,-94.0
,Mauritania,21.0079,10.9408,4/10/20,7,1,240.0,-234.0
,Mauritius,-20.2,57.5,4/10/20,318,9,53.0,256.0
,Mexico,23.6345,-102.5528,4/10/20,3441,194,1118.0,2129.0
,Moldova,47.4116,28.3699,4/10/20,1438,29,251.0,1158.0
,Monaco,43.7333,7.4167,4/10/20,90,1,8098.0,-8009.0
,Mongolia,46.8625,103.8467,4/10/20,16,0,404.0,-388.0
,Montenegro,42.5,19.3,4/10/20,255,2,6.0,247.0
,Morocco,31.7917,-7.0926,4/10/20,1448,107,663.0,678.0
,Namibia,-22.9576,18.4904,4/10/20,16,0,49.0,-33.0
,Nepal,28.1667,84.25,4/10/20,9,0,15.0,-6.0
Aruba,Netherlands,12.5186,-70.0358,4/10/20,86,0,203.0,-117.0
Curacao,Netherlands,12.1696,-68.99,4/10/20,14,1,7107.0,-7094.0
Sint Maarten,Netherlands,18.0425,-63.0548,4/10/20,50,8,0.0,42.0
,Netherlands,52.1326,5.2913,4/10/20,23097,2511,18.0,20568.0
,New Zealand,-40.9006,174.886,4/10/20,1283,2,2.0,1279.0
,Nicaragua,12.8654,-85.2072,4/10/20,7,1,7.0,-1.0
,Niger,17.6078,8.0817,4/10/20,438,11,253.0,174.0
,Nigeria,9.082,8.6753,4/10/20,305,7,14026.0,-13728.0
,North Macedonia,41.6086,21.7453,4/10/20,711,32,108.0,571.0
,Norway,60.472,8.4689,4/10/20,6314,113,105.0,6096.0
,Oman,21.0,57.0,4/10/20,484,3,226.0,255.0
,Pakistan,30.3753,69.3451,4/10/20,4695,66,1.0,4628.0
,Panama,8.538,-80.7821,4/10/20,2752,66,96.0,2590.0
,Papua New Guinea,-6.315,143.9555,4/10/20,2,0,165.0,-163.0
,Paraguay,-23.4425,-58.4438,4/10/20,129,6,8966.0,-8843.0
,Peru,-9.19,-75.0152,4/10/20,5897,169,4.0,5724.0
,Philippines,13.0,122.0,4/10/20,4195,221,2.0,3972.0
,Poland,51.9194,19.1451,4/10/20,5955,181,2937.0,2837.0
,Portugal,39.3999,-8.2245,4/10/20,15472,435,984.0,14053.0
,Qatar,25.3548,51.1839,4/10/20,2512,6,495.0,2011.0
,Romania,45.9432,24.9668,4/10/20,5467,270,570.0,4627.0
,Russia,60.0,90.0,4/10/20,11917,94,331.0,11492.0
,Rwanda,-1.9403,29.8739,4/10/20,118,0,136.0,-18.0
,Saint Lucia,13.9094,-60.9789,4/10/20,15,0,1462.0,-1447.0
,Saint Vincent and the Grenadines,12.9843,-61.2872,4/10/20,12,0,252.0,-240.0
,San Marino,43.9424,12.4578,4/10/20,344,34,144.0,166.0
,Saudi Arabia,24.0,45.0,4/10/20,3651,47,162.0,3442.0
,Senegal,14.4974,-14.4524,4/10/20,265,2,314.0,-51.0
,Serbia,44.0165,21.0059,4/10/20,3105,71,470.0,2564.0
,Seychelles,-4.6796,55.492,4/10/20,11,0,1254.0,-1243.0
,Singapore,1.2833,103.8333,4/10/20,2108,7,459.0,1642.0
,Slovakia,48.669,19.699,4/10/20,715,2,64402.0,-63689.0
,Slovenia,46.1512,14.9955,4/10/20,1160,45,1014.0,101.0
,Somalia,5.1521,46.1996,4/10/20,21,1,94.0,-74.0
,South Africa,-30.5595,22.9375,4/10/20,2003,24,642.0,1337.0
,Spain,40.0,-4.0,4/10/20,158273,16081,936.0,141256.0
,Sri Lanka,7.0,81.0,4/10/20,190,7,96.0,87.0
,Sudan,12.8628,30.2176,4/10/20,17,2,138.0,-123.0
,Suriname,3.9193,-56.0278,4/10/20,10,1,16.0,-7.0
,Sweden,63.0,16.0,4/10/20,9685,870,75.0,8740.0
,Switzerland,46.8182,8.2275,4/10/20,24551,1002,18.0,23531.0
,Taiwan*,23.7,121.0,4/10/20,382,6,251.0,125.0
,Tanzania,-6.369,34.8888,4/10/20,32,3,761.0,-732.0
,Thailand,15.0,101.0,4/10/20,2473,33,485.0,1955.0
,Togo,8.6195,0.8248,4/10/20,76,3,135.0,-62.0
,Trinidad and Tobago,10.6918,-61.2225,4/10/20,109,8,550.0,-449.0
,Tunisia,34.0,9.0,4/10/20,671,25,171.0,475.0
,Turkey,38.9637,35.2433,4/10/20,47029,1006,1.0,46022.0
,Uganda,1.0,32.0,4/10/20,53,0,73.0,-20.0
,Ukraine,48.3794,31.1656,4/10/20,2203,69,176.0,1958.0
,United Arab Emirates,24.0,54.0,4/10/20,3360,16,1244.0,2100.0
Bermuda,United Kingdom,32.3078,-64.7505,4/10/20,48,4,452.0,-408.0
Cayman Islands,United Kingdom,19.3133,-81.2546,4/10/20,45,1,11.0,33.0
Channel Islands,United Kingdom,49.3723,-2.3644,4/10/20,398,9,21.0,368.0
Gibraltar,United Kingdom,36.1408,-5.3536,4/10/20,127,0,67.0,60.0
Isle of Man,United Kingdom,54.2361,-4.5481,4/10/20,201,1,114.0,86.0
Montserrat,United Kingdom,16.7425,-62.1874,4/10/20,9,0,473.0,-464.0
,United Kingdom,55.3781,-3.4360000000000004,4/10/20,73758,8958,639.0,64161.0
,Uruguay,-32.5228,-55.7658,4/10/20,473,7,151.0,315.0
,US,37.0902,-95.7129,4/10/20,496535,18595,65.0,477875.0
,Uzbekistan,41.3775,64.5853,4/10/20,624,3,819.0,-198.0
,Venezuela,6.4238,-66.5897,4/10/20,171,9,166.0,-4.0
,Vietnam,16.0,108.0,4/10/20,257,0,11.0,246.0
,Zambia,-15.4167,28.2833,4/10/20,40,2,2748.0,-2710.0
,Zimbabwe,-20.0,30.0,4/10/20,13,3,71.0,-61.0
Diamond Princess,Canada,0.0,0.0,4/10/20,0,1,8.0,-9.0
,Dominica,15.415,-61.371,4/10/20,16,0,208.0,-192.0
,Grenada,12.1165,-61.679,4/10/20,14,0,780.0,-766.0
,Mozambique,-18.665695,35.529562,4/10/20,20,0,589.0,-569.0
,Syria,34.802075,38.99681500000001,4/10/20,19,2,30.0,-13.0
,Timor-Leste,-8.874217,125.727539,4/10/20,2,0,4.0,-2.0
,Belize,13.1939,-59.5432,4/10/20,10,2,0.0,8.0
Recovered,Canada,0.0,0.0,4/10/20,0,0,117.0,-117.0
,Laos,19.85627,102.495496,4/10/20,16,0,8.0,8.0
,Libya,26.3351,17.228331,4/10/20,24,1,15.0,8.0
,West Bank and Gaza,31.9522,35.2332,4/10/20,267,2,0.0,265.0
,Guinea-Bissau,11.8037,-15.1804,4/10/20,36,0,300.0,-264.0
,Mali,17.570692,-3.996166000000001,4/10/20,87,7,51.0,29.0
,Saint Kitts and Nevis,17.357822,-62.782998,4/10/20,12,0,0.0,12.0
Northwest Territories,Canada,64.8255,-124.8457,4/10/20,5,0,67.0,-62.0
Yukon,Canada,64.2823,-135.0,4/10/20,8,0,73.0,-65.0
,Kosovo,42.602636,20.902977,4/10/20,250,7,69.0,174.0
,Burma,21.9162,95.956,4/10/20,27,3,1.0,23.0
Anguilla,United Kingdom,18.2206,-63.0686,4/10/20,3,0,237.0,-234.0
British Virgin Islands,United Kingdom,18.4207,-64.64,4/10/20,3,0,4.0,-1.0
Turks and Caicos Islands,United Kingdom,21.694000000000006,-71.7979,4/10/20,8,1,13.0,-6.0
,MS Zaandam,0.0,0.0,4/10/20,9,2,30955.0,-30948.0
,Botswana,-22.3285,24.6849,4/10/20,13,1,4.0,8.0
,Burundi,-3.3731,29.9189,4/10/20,3,0,2.0,1.0
,Sierra Leone,8.460555000000001,-11.779889,4/10/20,8,0,71.0,-63.0
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,4/10/20,2,0,72600.0,-72598.0
,Malawi,-13.254307999999998,34.301525,4/10/20,9,1,17.0,-9.0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,4/10/20,5,0,0.0,5.0
Saint Pierre and Miquelon,France,46.8852,-56.3159,4/10/20,1,0,269.0,-268.0
,South Sudan,6.877000000000002,31.307,4/10/20,4,0,19.0,-15.0
,Western Sahara,24.2155,-12.8858,4/10/20,4,0,31.0,-27.0
,Sao Tome and Principe,0.18636,6.613081,4/10/20,4,0,0.0,4.0
,Yemen,15.552727,48.516388,4/10/20,1,0,8.0,-7.0
,Afghanistan,33.0,65.0,4/11/20,555,18,0.0,537.0
,Albania,41.1533,20.1683,4/11/20,433,23,2.0,408.0
,Algeria,28.0339,1.6596,4/11/20,1825,275,9.0,1541.0
,Andorra,42.5063,1.5218,4/11/20,601,26,192.0,383.0
,Angola,-11.2027,17.8739,4/11/20,19,2,1077.0,-1060.0
,Antigua and Barbuda,17.0608,-61.7964,4/11/20,21,2,1432.0,-1413.0
,Argentina,-38.4161,-63.6167,4/11/20,1975,83,446.0,1446.0
,Armenia,40.0691,45.0382,4/11/20,967,13,49933.0,-48979.0
Australian Capital Territory,Australia,-35.4735,149.0124,4/11/20,103,2,812.0,-711.0
New South Wales,Australia,-33.8688,151.2093,4/11/20,2857,23,77.0,2757.0
Northern Territory,Australia,-12.4634,130.8456,4/11/20,28,0,2563.0,-2535.0
Queensland,Australia,-28.0167,153.4,4/11/20,974,5,38092.0,-37123.0
South Australia,Australia,-34.9285,138.6007,4/11/20,429,3,21.0,405.0
Tasmania,Australia,-41.4545,145.9707,4/11/20,133,4,853.0,-724.0
Victoria,Australia,-37.8136,144.9631,4/11/20,1265,14,250.0,1001.0
Western Australia,Australia,-31.9505,115.8605,4/11/20,514,6,240.0,268.0
,Austria,47.5162,14.5501,4/11/20,13806,337,53.0,13416.0
,Azerbaijan,40.1431,47.5769,4/11/20,1058,11,7616.0,-6569.0
,Bahamas,25.0343,-77.3963,4/11/20,46,8,206.0,-168.0
,Bahrain,26.0275,50.55,4/11/20,1040,6,78.0,956.0
,Bangladesh,23.685,90.3563,4/11/20,482,30,44.0,408.0
,Barbados,13.1939,-59.5432,4/11/20,68,4,85.0,-21.0
,Belarus,53.7098,27.9534,4/11/20,2226,23,4.0,2199.0
,Belgium,50.8333,4.0,4/11/20,28018,3346,9.0,24663.0
,Benin,9.3077,2.3158,4/11/20,35,1,55.0,-21.0
,Bhutan,27.5142,90.4336,4/11/20,5,0,138.0,-133.0
,Bolivia,-16.2902,-63.5887,4/11/20,275,20,526.0,-271.0
,Bosnia and Herzegovina,43.9159,17.6791,4/11/20,946,37,29.0,880.0
,Brazil,-14.235,-51.9253,4/11/20,20727,1124,2647.0,16956.0
,Brunei,4.5353,114.7277,4/11/20,136,1,16.0,119.0
,Bulgaria,42.7339,25.4858,4/11/20,661,28,34.0,599.0
,Burkina Faso,12.2383,-1.5616,4/11/20,484,27,44.0,413.0
,Cabo Verde,16.5388,-23.0418,4/11/20,8,1,2.0,5.0
,Cambodia,11.55,104.9167,4/11/20,120,0,65.0,55.0
,Cameroon,3.848,11.5021,4/11/20,820,12,2125.0,-1317.0
Alberta,Canada,53.9333,-116.5765,4/11/20,1567,40,171.0,1356.0
British Columbia,Canada,49.2827,-123.1207,4/11/20,1445,58,12.0,1375.0
Grand Princess,Canada,37.6489,-122.6655,4/11/20,13,0,5.0,8.0
Manitoba,Canada,53.7609,-98.8139,4/11/20,243,4,55.0,184.0
New Brunswick,Canada,46.5653,-66.4619,4/11/20,112,0,229.0,-117.0
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/11/20,241,3,2.0,236.0
Nova Scotia,Canada,44.682,-63.7443,4/11/20,428,2,3.0,423.0
Ontario,Canada,51.2538,-85.3232,4/11/20,6648,253,1.0,6394.0
Prince Edward Island,Canada,46.5107,-63.4168,4/11/20,25,0,39.0,-14.0
Quebec,Canada,52.9399,-73.5491,4/11/20,12292,289,10.0,11993.0
Saskatchewan,Canada,52.9399,-106.4509,4/11/20,289,4,5.0,280.0
,Central African Republic,6.6111,20.9394,4/11/20,8,0,250.0,-242.0
,Chad,15.4542,18.7322,4/11/20,11,0,728.0,-717.0
,Chile,-35.6751,-71.543,4/11/20,6927,73,4.0,6850.0
Anhui,China,31.8257,117.2264,4/11/20,991,6,90.0,895.0
Beijing,China,40.1824,116.4142,4/11/20,589,8,128.0,453.0
Chongqing,China,30.0572,107.874,4/11/20,579,6,98.0,475.0
Fujian,China,26.0789,117.9874,4/11/20,351,1,32.0,318.0
Gansu,China,37.8099,101.0583,4/11/20,139,2,131.0,6.0
Guangdong,China,23.3417,113.4244,4/11/20,1548,8,1446.0,94.0
Guangxi,China,23.8298,108.7881,4/11/20,254,2,72.0,180.0
Guizhou,China,26.8154,106.8748,4/11/20,146,2,0.0,144.0
Hainan,China,19.1959,109.7453,4/11/20,168,6,23.0,139.0
Hebei,China,39.549,116.1306,4/11/20,327,6,3108.0,-2787.0
Heilongjiang,China,47.862,127.7615,4/11/20,661,13,353.0,295.0
Henan,China,33.882,113.614,4/11/20,1276,22,668.0,586.0
Hong Kong,China,22.3,114.2,4/11/20,1000,4,383.0,613.0
Hubei,China,30.9756,112.2707,4/11/20,67803,3219,406.0,64178.0
Hunan,China,27.6104,111.7088,4/11/20,1019,4,1217.0,-202.0
Inner Mongolia,China,44.0935,113.9448,4/11/20,155,1,1986.0,-1832.0
Jiangsu,China,32.9711,119.455,4/11/20,652,0,54.0,598.0
Jiangxi,China,27.614,115.7221,4/11/20,937,1,0.0,936.0
Jilin,China,43.6661,126.1923,4/11/20,98,1,11.0,86.0
Liaoning,China,41.2956,122.6085,4/11/20,145,2,1.0,142.0
Macau,China,22.1667,113.55,4/11/20,45,0,53.0,-8.0
Ningxia,China,37.2692,106.1655,4/11/20,75,0,931.0,-856.0
Qinghai,China,35.7452,95.9956,4/11/20,18,0,190.0,-172.0
Shaanxi,China,35.1917,108.8701,4/11/20,256,3,0.0,253.0
Shandong,China,36.3427,118.1498,4/11/20,784,7,0.0,777.0
Shanghai,China,31.202,121.4491,4/11/20,555,7,652.0,-104.0
Shanxi,China,37.5777,112.2922,4/11/20,172,0,151.0,21.0
Sichuan,China,30.6171,102.7103,4/11/20,560,3,165.0,392.0
Tianjin,China,39.3054,117.323,4/11/20,183,3,2.0,178.0
Tibet,China,31.6927,88.0924,4/11/20,1,0,410.0,-409.0
Xinjiang,China,41.1129,85.2401,4/11/20,76,3,70853.0,-70780.0
Yunnan,China,24.974,101.487,4/11/20,184,2,63.0,119.0
Zhejiang,China,29.1832,120.0934,4/11/20,1267,1,4.0,1262.0
,Colombia,4.5709,-74.2973,4/11/20,2709,100,6.0,2603.0
,Congo (Brazzaville),-4.0383,21.7587,4/11/20,60,5,381.0,-326.0
,Congo (Kinshasa),-4.0383,21.7587,4/11/20,223,20,15400.0,-15197.0
,Costa Rica,9.7489,-83.7534,4/11/20,577,3,5.0,569.0
,Cote d'Ivoire,7.54,-5.5471,4/11/20,533,4,124.0,405.0
,Croatia,45.1,15.2,4/11/20,1534,21,11.0,1502.0
,Diamond Princess,0.0,0.0,4/11/20,712,11,1497.0,-796.0
,Cuba,22.0,-80.0,4/11/20,620,16,1.0,603.0
,Cyprus,35.1264,33.4299,4/11/20,616,10,35.0,571.0
,Czechia,49.8175,15.473,4/11/20,5831,129,19.0,5683.0
Faroe Islands,Denmark,61.8926,-6.9118,4/11/20,184,0,43.0,141.0
Greenland,Denmark,71.7069,-42.6043,4/11/20,11,0,5674.0,-5663.0
,Denmark,56.2639,9.5018,4/11/20,5996,260,12.0,5724.0
,Djibouti,11.8251,42.5903,4/11/20,187,2,143.0,42.0
,Dominican Republic,18.7357,-70.1627,4/11/20,2759,135,1034.0,1590.0
,Ecuador,-1.8312,-78.1834,4/11/20,7257,315,33.0,6909.0
,Egypt,26.0,30.0,4/11/20,1939,146,6.0,1787.0
,El Salvador,13.7942,-88.8965,4/11/20,118,6,69.0,43.0
,Equatorial Guinea,1.5,10.0,4/11/20,18,0,104.0,-86.0
,Eritrea,15.1794,39.7823,4/11/20,34,0,151.0,-117.0
,Estonia,58.5953,25.0136,4/11/20,1304,24,1.0,1279.0
,Eswatini,-26.5225,31.4659,4/11/20,12,0,0.0,12.0
,Ethiopia,9.145,40.4897,4/11/20,69,3,260.0,-194.0
,Fiji,-17.7134,178.065,4/11/20,16,0,52096.0,-52080.0
,Finland,64.0,26.0,4/11/20,2905,49,107.0,2749.0
French Guiana,France,3.9339,-53.1258,4/11/20,83,0,111.0,-28.0
French Polynesia,France,-17.6797,149.4068,4/11/20,51,0,171.0,-120.0
Guadeloupe,France,16.25,-61.5833,4/11/20,143,8,30.0,105.0
Mayotte,France,-12.8275,45.1662,4/11/20,196,3,1.0,192.0
New Caledonia,France,-20.9043,165.618,4/11/20,18,0,63.0,-45.0
Reunion,France,-21.1351,55.2471,4/11/20,388,0,1.0,387.0
Saint Barthelemy,France,17.9,-62.8333,4/11/20,6,0,66.0,-60.0
St Martin,France,18.0708,-63.0501,4/11/20,32,2,2.0,28.0
Martinique,France,14.6415,-61.0242,4/11/20,155,6,1.0,148.0
,France,46.2276,2.2137,4/11/20,93790,13832,2.0,79956.0
,Gabon,-0.8037,11.6094,4/11/20,46,1,0.0,45.0
,Gambia,13.4432,-15.3101,4/11/20,9,1,0.0,8.0
,Georgia,42.3154,43.3569,4/11/20,242,3,0.0,239.0
,Germany,51.0,9.0,4/11/20,124908,2736,0.0,122172.0
,Ghana,7.9465,-1.0232,4/11/20,408,8,0.0,400.0
,Greece,39.0742,21.8243,4/11/20,2081,93,0.0,1988.0
,Guatemala,15.7835,-90.2308,4/11/20,137,3,0.0,134.0
,Guinea,9.9456,-9.6966,4/11/20,250,0,1.0,249.0
,Guyana,5.0,-58.75,4/11/20,45,6,0.0,39.0
,Haiti,18.9712,-72.2852,4/11/20,33,2,0.0,31.0
,Holy See,41.9029,12.4534,4/11/20,8,0,0.0,8.0
,Honduras,15.2,-86.2419,4/11/20,392,24,0.0,368.0
,Hungary,47.1625,19.5033,4/11/20,1310,85,0.0,1225.0
,Iceland,64.9631,-19.0208,4/11/20,1689,8,54.0,1627.0
,India,21.0,78.0,4/11/20,8446,288,277.0,7881.0
,Indonesia,-0.7893,113.9213,4/11/20,3842,327,783.0,2732.0
,Iran,32.0,53.0,4/11/20,70029,4357,169.0,65503.0
,Iraq,33.0,44.0,4/11/20,1318,72,5.0,1241.0
,Ireland,53.1424,-7.6921,4/11/20,8928,320,3.0,8605.0
,Israel,31.0,35.0,4/11/20,10743,101,631.0,10011.0
,Italy,43.0,12.0,4/11/20,152271,19468,358.0,132445.0
,Jamaica,18.1096,-77.2975,4/11/20,65,4,82.0,-21.0
,Japan,36.0,138.0,4/11/20,6005,99,4.0,5902.0
,Jordan,31.24,36.51,4/11/20,381,7,6.0,368.0
,Kazakhstan,48.0196,66.9237,4/11/20,865,10,442.0,413.0
,Kenya,-0.0236,37.9062,4/11/20,191,7,279.0,-95.0
,"Korea, South",36.0,128.0,4/11/20,10480,211,67.0,10202.0
,Kuwait,29.5,47.75,4/11/20,1154,1,1137.0,16.0
,Kyrgyzstan,41.2044,74.7661,4/11/20,339,5,338.0,-4.0
,Latvia,56.8796,24.6032,4/11/20,630,3,8986.0,-8359.0
,Lebanon,33.8547,35.8623,4/11/20,619,20,460.0,139.0
,Liberia,6.4281,-9.4295,4/11/20,48,5,6.0,37.0
,Liechtenstein,47.14,9.55,4/11/20,79,1,703.0,-625.0
,Lithuania,55.1694,23.8813,4/11/20,1026,23,49.0,954.0
,Luxembourg,49.8153,6.1296,4/11/20,3270,62,15.0,3193.0
,Madagascar,-18.7669,46.8691,4/11/20,102,0,203.0,-101.0
,Malaysia,2.5,112.5,4/11/20,4530,73,7562.0,-3105.0
,Maldives,3.2028,73.2207,4/11/20,19,0,0.0,19.0
,Malta,35.9375,14.3754,4/11/20,370,3,18.0,349.0
,Mauritania,21.0079,10.9408,4/11/20,7,1,2.0,4.0
,Mauritius,-20.2,57.5,4/11/20,319,9,14.0,296.0
,Mexico,23.6345,-102.5528,4/11/20,3844,233,277.0,3334.0
,Moldova,47.4116,28.3699,4/11/20,1560,30,14026.0,-12496.0
,Monaco,43.7333,7.4167,4/11/20,92,1,108.0,-17.0
,Mongolia,46.8625,103.8467,4/11/20,16,0,122.0,-106.0
,Montenegro,42.5,19.3,4/11/20,263,2,257.0,4.0
,Morocco,31.7917,-7.0926,4/11/20,1545,111,1.0,1433.0
,Namibia,-22.9576,18.4904,4/11/20,16,0,98.0,-82.0
,Nepal,28.1667,84.25,4/11/20,9,0,164.0,-155.0
Aruba,Netherlands,12.5186,-70.0358,4/11/20,92,0,9698.0,-9606.0
Curacao,Netherlands,12.1696,-68.99,4/11/20,14,1,4.0,9.0
Sint Maarten,Netherlands,18.0425,-63.0548,4/11/20,50,9,5.0,36.0
,Netherlands,52.1326,5.2913,4/11/20,24413,2643,3299.0,18471.0
,New Zealand,-40.9006,174.886,4/11/20,1312,4,984.0,324.0
,Nicaragua,12.8654,-85.2072,4/11/20,8,1,503.0,-496.0
,Niger,17.6078,8.0817,4/11/20,491,11,570.0,-90.0
,Nigeria,9.082,8.6753,4/11/20,318,10,333.0,-25.0
,North Macedonia,41.6086,21.7453,4/11/20,760,34,137.0,589.0
,Norway,60.472,8.4689,4/11/20,6409,119,1471.0,4819.0
,Oman,21.0,57.0,4/11/20,546,3,252.0,291.0
,Pakistan,30.3753,69.3451,4/11/20,5011,86,144.0,4781.0
,Panama,8.538,-80.7821,4/11/20,2974,74,162.0,2738.0
,Papua New Guinea,-6.315,143.9555,4/11/20,2,0,315.0,-313.0
,Paraguay,-23.4425,-58.4438,4/11/20,133,6,471.0,-344.0
,Peru,-9.19,-75.0152,4/11/20,6848,181,1254.0,5413.0
,Philippines,13.0,122.0,4/11/20,4428,247,485.0,3696.0
,Poland,51.9194,19.1451,4/11/20,6356,208,64435.0,-58287.0
,Portugal,39.3999,-8.2245,4/11/20,15987,470,1014.0,14503.0
,Qatar,25.3548,51.1839,4/11/20,2728,6,94.0,2628.0
